,id,year_month,text,smishing,match_yn,match_cnt,match_word,단어,cagetory1,cagetory2,비고
686,752,17-Jan,많이 추워진 날씨에 감기조심하시고 좋은주말보내세요XXX은행 신용두 XXX 드림,0,0.0,0.0,,,,,
687,753,17-Jan,(광고)XXX은행 인덕원지점 입니다. 고객님은XXX무보증약속드림론 대상이 되오니 대출을 원하시는 경우 2017년 2월28까지 영업점 방문하시면 친철하게 처리해 드리겠습니다. 오늘도 좋은하루 되세요.XXX은행인덕원XXX올림XXX-XXX-XXX무료수신거부XXX-XXX-XXX,0,0.0,0.0,,,,,
688,755,17-Jan,XXX길동XXX팀장입니다.인사로XXX으로이동했습니다.지속적인거래부탁드립니다,0,0.0,0.0,,,,,
689,756,17-Jan,XXX 고객님께겨울같지 않은 포근한 날씨가성급하게 봄을 생각나게 합니다2017년 새해의 첫 주말입니다새해 계획은 잘 세우셨나요?매일 조금씩 하나하나 실천하면올 연말에는 흐믓한 결실을 볼수 있으리라 기대해 봅니다다음주에는 강추위가 예정되어있다고 하니 건강도 꼭 챙기시고첫주말 행복하고 빛나는 시간 되시길 기원합니다                 XXX은행신중동역종합금융센터XXX올림,0,0.0,0.0,,,,,
690,757,17-Jan,(광고)(XXX은행)송도 호반베르디움 더 퍼스트 입주를 축하드립니다.XXX은행 집단대출 관련 금리코픽스 12주기변동 3.26%거치기간3년가능중도상환수수료3년이후면제 매년 당초 대출금액의 30%이내상환시 면제구비서류분양계약서 발코니 원본인감2통 등본2통 신분증 인감도장소득자료1 직장인-재직증명서 원천징수영수증2 사업자-사업자등록증 소득금액증명원3무소득자-세무소 또는 홈텍스에서소득없음사실증명 발급 후 아래 2중에 선택건강 보 험 득실확인서납입내역 최근 6개월2016 카드 소득공제용발급접수장소XXX은행 송도 스마트밸리지점(연수구 송도 미래로 30e동2층)자세한 내용은 아래 상담사에게 문의 바랍니다.XXX:XXX-XXX-XXX전재호:XXX-XXX-XXX은행용현남XXX올림XXX-XXX-XXX무료수신거부XXX-XXX-XXX,0,1.0,2.0,"직장인, 사업자",,,,
691,758,17-Jan,멋진고객님 감사합니다. 2017년 수요일 오늘 최고로 행복한날되셔여XXX좌동XXX,0,0.0,0.0,,,,,
692,759,17-Jan,고객님 제가 이번에 발령받아 이곳을 떠나게 되었습니다 그동안 너무 감사했습니다. 항상 건강하시고 행복한 일만 가득하길 바라겠습니다 XXX서여의도영업부 XXX올림,0,0.0,0.0,,,,,
693,760,17-Jan,설 연휴 정겨운 추억 많이 만드세요-XXX은행XXX계장,0,0.0,0.0,,,,,
694,761,17-Jan,새로운 한해를 시작하는 주말올 한해도 열정으로 시작하세요. XXX용인대로XXX,0,0.0,0.0,,,,,
695,762,17-Jan,설을 맞아 소망하는 일 모두 이루세요. XXX은행 중곡동 XXX 올림.,0,0.0,0.0,,,,,
696,763,17-Jan,신용대출만기도래-서울콜센터전화시 연장신청 또는 은행방문 연장XXX,0,0.0,0.0,,,,,
697,764,17-Jan,(광고)부채통합추가대출XXX팀장XXX-XXX-XXX매우 바쁘신줄은 알지만 3분만 시간을 내주셔서 저의 글을 끝까지 읽어 주시면 분명히 조금이나마 도움이 되실 거라 판단되어 감히 글을 남깁니다. 안녕하세요!! 일전에 XXX 상담을 해드렸던 XXX 입니다. 이런 연락들을 하루에도 몇 번씩 받으실텐데 저까지 거들게 되어 우선 깊은 사과의 말씀부터 드리겠습니다. 다름이 아니오라 이번에 제가 은행대출전문 컨설팅회사로 이직을 했습니다. 기존 XXX은행에 근무할때는 셀렉트론 상품만 취급을 했지만 이제는 전 금융권을 다 가이드 해드릴수가 있기때문에 보다 나은 서비스를 제공해 드릴수가 있습니다.XXX고객님 타 XXX XXX 소비자(대부)금융등 금리가 많이 비싸시죠.아마 불입금액이 많이 부담되실것 같아서 연락을 드렸었는데 일반전화로 전화를 드리면 바쁘셔서 그러신지 통화가 잘 안되시던데... 추후 저렴한 대환추가 모든부채통합 햇살론XXX드림론등등(정부지원자금) 궁금사항 있으시면 언제든지 연락을 주시면 성심 성의껏 상담해 드리겠습니다. 그리고 마지막으로 간혹 부채가 너무나 많이 있으셔서 부채통합이 안되신다고 걱정들 하시는데 부채XXX 고객님들 부채를 0원으로 만들어 드린 상태에서 이렇게 되면 당연히 등급과 한도가 살아 나십니다. 이런 상황에서 진행을 해드리는 부채통합 상품도 있으니 부채가 많으셔도 진행이 가능합니다. 부채통합 상품은 오히려 부채가 많으신 분들이 이용하시는 상품입니다. 위 내용중 하나라도 해당이 되시는 분들은 언제든지 연락주시면 정확한 상담을 해드리겠습니다. 속는셈 치고 연락한번 주시면 만족하실수 있고 신뢰할수 있는 상담 도와 드리겠습니다. 혹시 많이 불편하셨다면 발신번호로 수신거부문자 주시면 수신거부 처리해 드리겠습니다. 불편하게 해드렸다면 정말 죄송합니다.아래의 번호로 연락주시면 감사하겠습니다.부채통합추가대출XXX팀장XXX-XXX-XXX무료거부 XXX-XXX-XXX제목없음,1,1.0,4.0,"무료거부, 정부지원, 햇살론, 이직",,,,
698,765,17-Jan,이번주말은포근하다고하네요온기를나누는따뜻한주말보내세요!국XXX올림,0,0.0,0.0,,,,,
699,766,17-Jan,설 연휴 정겨운 추억 많이 만드세요XXX팀장XXX올림,0,0.0,0.0,,,,,
700,767,17-Jan,안녕하세요. XXX 입니다. 추운 날씨에 잘지내고 계시죠? 제가 타지점으로 발령이 나서 이동하게 되었습니다. 그동안 감사했습니다. 언제나 건강하시고 행복하시길 기원하겠습니다. 안녕히 계십시오.(ㅡ)XXX은행서XXX올림,0,0.0,0.0,,,,,
701,768,17-Jan,기억에 남는 최고로 멋진생일 보내세요XXX은행소사지점XXX올림,0,0.0,0.0,,,,,
702,769,17-Jan,XXX 고객님안녕하세요? 새로운 목표와 계획으로 가슴 설레는 1월입니다.저는 의정부홈XXX지점에새로 부XXX 고객님을 모시XXX 팀장XXX입니다.마땅히 직접 찾아 뵙고 인사를 드려야 하나 설레고 기쁜 마음에 서면으로 먼저 인사를 드립니다.옛말에 옷깃만 스쳐도 인연이라고 하였습니다.XXX 고객님을 만나 좋은 인연을 맺게 되어 정말 기쁘고행복한 마음입니다.고객님께서 의정부홈XXX지점을 예전처럼 편리하게 이용하실 수 XXX 고객님의 자산관리에최선을 다할 것을 약속 드리겠습니다.변함없는 성원과 관심 부탁드립니다.새해에는 뜻하신 소망 모두 이루시고 항상 건강과 행복이 함께 하길 기원합니다.XXX은행의정부홈XXX올림,0,0.0,0.0,,,,,
703,770,17-Jan,XXX 고객님안녕하십니까?XXX은행 김XXX지점 VIP라운지 XXX팀장입니다얼마전 인사이동으로 부XXX 올립니다갑자기 추워진 날씨에 건강유의하시고새로운 정보와 좋은 상품으로 인사드리겠습니다항상 좋은일 가득가득하시고조만간 다시 연락드리겠습니다-,0,0.0,0.0,,,,,
704,771,17-Jan,XXX 고객님미소는 우리 삶을  여유롭게 하는 참 좋은 벗!  웃어서 행복한 하루 되세요XXX민XXX점  VIP룸 XXX팀장올림(ㅡ),0,0.0,0.0,,,,,
705,772,17-Jan,행복한 설날 보내시고 새해 복 많이 받으세요!조심해서 고향 잘다녀오세요XXX,0,0.0,0.0,,,,,
706,773,17-Jan,1월22일 일년 중 가장 특별한 날 생신 축하합니다. XXX은행훼밀리XXX팀장올림,0,0.0,0.0,,,,,
707,774,17-Jan,가족 친지와 기쁨 나누는 설 보내세요. XXX 을지로3가지점 XXX차장 올림.,0,0.0,0.0,,,,,
708,775,17-Jan,작XXX고객님과함께한시간들참감사했습니다따뜻한새해보내세요!XXX계장,0,0.0,0.0,,,,,
709,776,17-Jan,XXX 고객님안녕하세요!새로부임한XXX광화XXX점지점장XXX니다감사드립니다.곧뵙고인사올리겠습니다.건강조심하시고오늘도좋은하루보내세요.XXX올림,0,0.0,0.0,,,,,
710,777,17-Jan,2017년새해복많이받으세요. 항상XXX은행XXX지점을이용해주셔서감사합니다.,0,0.0,0.0,,,,,
711,778,17-Jan,설연휴 가족들과 훈훈한 정 나누세요XXX 사XXX XXX드림,0,0.0,0.0,,,,,
712,779,17-Jan,인터넷으로 가입한 예금적금이 118(수)만기입니다.해지후 재가입바랍니다.XXX일산,0,0.0,0.0,,,,,
713,780,17-Jan,새해복많이받으시고가정과사업장에만복이깃들기를기원합니다XXX광명)지점장 XXX,0,0.0,0.0,,,,,
714,782,17-Jan,(광고)가계부채가 급XXX 있다는 뉴스 내용을 많이 들어보셨을 겁니다. 현재 같은 상황에서 나는 어떻게 준비하고 있는지 확인이 필요한 시점입니다.부채 건수가 많아 어지러우신분편하다고 카드위주로 자금융통을 하시는분고금리로 인해 이자가 부담스러우신분월납입금액이 높아 매월 고민하시는분위 내용처럼 이용하고 있다면 매우 바쁘신줄은 알지만 1분만 시간을 내주셔서 저의 글을 끝까지 읽어 주시면 분명히 조금이나마 도움이 되실 거라 판단되어 글을 남깁니다. 일전에 XXX 상담을 해드렸던 최주은입니다. 이런 연락들을 하루에도 몇 번씩 받으실텐데 저까지 거들게 되어 우선 깊은 사과의 말씀부터 드리겠습니다.올해 제가 은행대출전문 컨설팅회사로 이직을 했습니다. 아무래도 제1금융권 이XXX 고객님께서 더욱더 잘 알고 계시겠지만 금리가 최저 4% 저렴하게 나가고 있습니다. 타XXX XXX 소비자(대부)금융 등 금리가 많이 비싸시죠? 아마 불입금액이 많이 부담되실것 같아서 연락을 드렸었는데 일반전화로 전화를 드리면 바쁘셔서 그러신지 통화가 잘 안되시던데... 추후 저렴한 대환추가모든부채통합햇살론.사잇돌(정부지원자금) 궁금사항 있으시면 언제든지 연락을 주시면 성심성의껏 상담해 드리겠습니다. 참고로 은행이나 해당 금융사로 직접 연락 하시면 다른 금융사에 더 좋은 상품으로 진행이 가능한대도 당행금융사 상품만 취급하나 저는 전 금융사에 최고의 조건으로 확인 가능하며 경쟁력 또한 갖추고 있으니 부담없이 문의 한번 주셔도 좋을 듯 합니다. 그리고 마지막으로 간혹 부채가 너무나 많이 있으셔서 부채통합이 안되신다고 걱정들 하시는데 부채통XXX 고객님들 부채를 0원으로 만들어 드리고 나면 당연히 등급과 한도가 살아나십니다. 이런 상황에서 진행을 해드리는 부채통합 상품도 있으니 부채가 많으셔도 진행이 가능합니다. 부채통합 상품은 오히려 부채가 많으신 분들이 이용하시는 상품입니다. 위 내용 중 하나라도 해당이 되시는 분들은 언제든지(광고)가계부채가 급XXX 있다,1,1.0,5.0,"정부지원, 건수, 햇살론, 이직, 사잇돌",,,,
715,783,17-Jan,날씨가많이춥습니다따뜻한옷차림따뜻한마음으로건강하고힘찬한주보내세요XXX,0,0.0,0.0,,,,,
716,784,17-Jan,o이번 겨울들어 가장 강한 추위가 찾아온다고 하더니 말 그대로 살을 에는 추위입니다.추워서 죽을 것 같다는 말이 입 밖으로 나도 모르게 툭 튀어 나오네요.ㅎㅎ두툼하게 껴 입었더니 몸이 좀 둔합니다.추위에도 둔해졌으면 하는 바람입니다.이젠....겨울이 점점 길고 지루하게 느껴집니다.방긋웃는 미소를 닮은 포근한 봄이 많이 기다려집니다.따뜻하시라고 뜨거운 제 맘을 보냅니다.건강하게 힘차게 즐거운 하루 보내세요.-XXX은행 군산 종합금융센터송XXX차장올림,0,0.0,0.0,,,,,
717,785,17-Jan,1월21일 정기예금만기안내드립니다.XXX은행금천XXX올림,0,0.0,0.0,,,,,
718,786,17-Jan,XXX 고객님정유년의 새해가 밝았습니다XXX2016년 어려운 시간을 잘 극복한 스스로를 칭찬하며( 쓰담쓰담)힘차고 기분좋은 새해 첫출발이 되시길 바랍니다.XXX고객님은 2017년 특히 더 행복한 한해가 되실 것입니다.XXX 고객님의 행복을 항상 응원하겠습니다.진심으로 감사드리며  사랑합니다 XXX    새해 복 많이 받으세요!XXX은행 XXX지점VIP라운지 담당 XXX 올림,0,0.0,0.0,,,,,
719,787,17-Jan,XXX 고객님! XXX신중동역 XXX팀장입니다. 내일 내점시 도장과 신분증 지참 부탁드립니다. 내일 뵙겠습니다.감사합니다XXX은행신중동역종합금융센터XXX올림,0,0.0,0.0,,,,,
720,788,17-Jan,(광고)한국citi bank나의 대출한도와 금리는?대출때문에 고민하고 있다거나 높은이자에 허덕이고 있다면 2분만 시간을 내어 이문자에 레알 집중할 시간입니다.여러분의 악성대출을 상환할 수 있도록 도와드리겠습니다.1. 대출의 50%이상이 2금융권이신분들2. 월급의 절반정도를 카드값으로 빠지시는분들3. 부채의 대부분이 원리금 균등방식으로 상환하는분들4. 등급이 낮아 은행권대출이 안된다고 판단하시는분들()내용을 읽어보시고한건이라도 해당이되신다면 꼭 상담이 필요하다고 생각듭니다. 저희가 모든 수단과 방법을 동원해 금리를 최대한 낮춰드리고 금융에 관한 꿀tip 을 알려드리겠습니다.신용카드 남용은 가계경제에 위협이 됩니다.  한국citi bank 직장인 상품금리연2.82%(CD금리변동)직장인기준(공무원외감업체대기업 우대)한도1억4천만원까지 일반업체개인사업장 근로자도 진행가능신용도와 상관없이  자체등급으로 판단  신청방법문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요신용 상담을 위한 신용조회는 등급에 영향을 미치지 않습니다.금융에 대한 기본적인 지식과 상식을 알아야 건전한 재무상태를 만들 수 있습니다.  카카오톡 신청방법ID:citibank17 아이디검색후 친구추가후 상담이라는 카톡을 남겨주세요 빠르게 답변드리겠습니다.  부채통합대출 상품자격조건:사대보험가능한 직장인 and 재직 1년이상(1년미만도  직군과 등급에 따라 가능할 수 있습니다한도:연봉대비300%까지 금리:최저 3%(등급 차등적용)  부채통합대출의 장점a)월 최대 85%정도 이자 절감(월100만원 이상)b)신용등급 상승 최대 13등급까지 상향c)연봉대비(DTI) 280%까지(직군소득별 차등적용)d)건수를 최소화 시켜 관리가 용이하게!!e)추가 자금까지 저금리로 확보하게 해드립니다. 신청방법문자로 상XXX은행,1,1.0,7.0,"차등적용, 기본, 직장인, 상관없이, 건수, 연봉대비, 은행권",,,,
721,789,17-Jan,믿고 거래해주셔서 진심으로 감사합니다 행복한 저녁시간보내세요-XXX역삼역 XXX,0,0.0,0.0,,,,,
722,790,17-Jan,설연휴 가족들과 훈훈한 정 나XXX.,0,0.0,0.0,,,,,
723,791,17-Jan,웰컴XXX(광고) 상담없는 VIP자동대출 대상으로 XXX 고객님을 위한 안내. XXX고객님께서는 24시간 365일 주말에도 신청후 1분만에 입금되는 웰컴XXX VIP자동대출 대상 고객님이십니다.(2017년 01월 02일 기준)자동으로 상담절차 없이 미리 마련해드린 한도와 금리를 받아XXX 고객님 생활에 편리하게 활용하시기 바랍니다. 대단히 감사합니다. 대출한도: 400만원  대출금리: 연27.9%  이자의 부과시기: 매월 신청방법: 모바일 https:m.welcomebank.co.krib20mnuMOWLCTLOR012웰컴SMART 앱 대출VIP자동대출 ARS XX-XXX-XXX 웹사이트 https:www.welcomebank.co.kr 대출센터대출신청추가재대출VIP자동대출에서 신청 24시간 365일! 취급수수료를 포함한 모든 이자는 법정 상한선(27.9%)를 초과하지 않습니다. 채무의 이행이 지연될 경우 연체 이율이 적용되며 예금 등 기타 채권과의 상계나 법적절차 등으로 불이익을 받을 수 있습니다. 문의사항은 대표번호 XX-XXX-XXX로 연락주시기 바랍니다. (무료거부) XXX-XXX-XXX (수신자부담) (준법감시인 심의필 제317호 심의일 2016-08-02 유효기간 현재) 웰컴XXX제목없음,0,1.0,2.0,"무료거부, 연체",,,,
724,792,17-Jan,안녕하십니까? XXX 고객님 항상 저희 XXX은행을 이용해 주심에 감사 인사드립니다. 다름이 아니오라 오는 2 월 6일 XXX은행 부천테크노파크지점은 가까운 부XXX지점과  통합되어 앞으로는 부XXX지점에서고객님을 새롭게 모시게 되었음을 알려드립니다. 비록 점포통합을 하더라도 고객님들께서는 이전된 부XXX지점에서종전과 다름없이 편리하게 은행업무를 보실 수가 있습니다.   저희 부천테크노파크지점 전 직원은 앞으로도 고객 여러분께서 XXX은행을 이용하시는데 불편함이 없도록 최선을 다하겠으며 부XXX지점으로의 이전을 통해 더욱 새로운 마음가XXX 고객님께 보다 친절한 서비스로 정성을XXX 고객님을 모실 것을 약속 드립니다. 고객님과 고객님의 가정에 행복하고 즐거운 일들이 항상 가득하시길 바랍니다.감사합니다.신주소: 경기도 부천시 신흥로 404구주소: 경기도 부천시 내동 68-2(내동사거리 부근)XXX은행부천테크노파크XXX올림,0,0.0,0.0,,,,,
725,794,17-Jan,(광고)안녕하세요. XXX은행 사가정역지점으로 새로 부임한 기업대출담당 XXX 팀장입니다. 사장님의 성공파트너가 되겠습니다. 즐거운 하루 되세요.XXX은행사가정역XXX올림XXX-XXX-XXX무료수신거부XXX-XXX-XXX,0,0.0,0.0,,,,,
726,795,17-Jan,기쁨과 행복이 넘치고 모든 소망이 이루어지는 예쁜 2017년 맞으시길 바랍니다. 고객님! 새해 복 많이 받으십시오. 새해를 맞이하여 작은 정성을XXX 고객님께 XXX 보내 드렸습니다. 혹시나 미수취시 XXX 기장지점 XXX 부지점장에게 연락 바랍니다. 직통전화 :XXX-XXX-XXX H:XXX-XXX-XXX XXX은행기장XXX올림,0,0.0,0.0,,,,,
727,796,17-Jan,XXX 고객님안녕하십니까.  XXX은행 구월동지점 팀장 XXX 입니다.2017년 정유년 새해가 밝았습니다.지난 한 해 동안 XXX은행 구월동지점에 보내주신 성원에 진심으로 감사 드립니다.설렘으로 시작한 2017년 소망하시는 일 모두 이XXX고객님의 가정에 늘 건강과 행복이 함께하길 기원하겠습니다.사랑하는 가족과 덕담을 나누는 행복한 설 명절 보내시기 바랍니다XXX은행은 고객님의 평생금융파트너로서 최선을 다하겠습니다.새해 복 많이 받으십시오.XXX올림,0,0.0,0.0,,,,,
728,797,17-Jan,하남힐즈파크 2차 중도금 대출기표 관련 안내 드립니다.  110(화요일)은 2차 중도금 대출 발생일로서 보증료가 본인계좌에서 출금 되어야 합니다. 잔액을 확인해주시기 바랍니다.채무인수된 경우 매도자는 해당없음 XXX은행고덕역XXX올림,0,0.0,0.0,,,,,
729,798,17-Jan,즐거운 시간으로 가득찬 일주일 보내세요.XXX은행 중곡동지점 XXX올림,0,0.0,0.0,,,,,
730,799,17-Jan,XXX 고객님안녕하세요. XXX은행 분평동지점 XXX팀장입니다. 고객님과의 첫만남이 바로 엊그제 같은데 벌써 아쉬운 작별인사를 드리게 되었습니다.제가 이번 인사이동으로 대전 유성지점으로 떠나게 되었습니다. XXX 고객님을 모실 수 있어서 제게는 행운이었어요. 소중한 추억으로 간직하겠습니다.XXX 보내주신 사랑에 감사드립니다. 앞으로도 분평동지점에 변함없는 성원과 관심 부탁드립니다.그럼 희망찬 새해 맞이하여 소망하신 일 모두 이루XXX 고객님의 가정에 건강과 행복이 항상 함께하시기를 기원합니다. 분평동지점 XXX 올림,0,0.0,0.0,,,,,
731,800,17-Jan,추운날씨지만 어깨 쭉펴시고 활기찬 한주되세요XXX송도지점 XXX팀장올림,0,0.0,0.0,,,,,
732,801,17-Jan,2017년 첫 주말을 맞이하네요행복한주말보내시고연말까지쭉이어지세요XXX,0,0.0,0.0,,,,,
733,802,17-Jan,XXX 고객님께금번인사발령으로 대방동지점을 떠나 흑석동지점으로 가게되었습니다대방동지점을 떠난다는것이 너무나 서운하고 두려울만큼 정이 듬뿍 들었습니다4년이란 긴 세월을 저와 함께 해 주신 고객님의 관심과 격려 덕분으로 행복한 시간을 보낼수 있었습니다고객님과 함께한 아름다운 인연을 소중히 간직하겠습니다 한분한분 찾아뵙고 인사 드리지 못하지만 진심으로 머리숙여 감사드리며 늘 건강하시고 행복하시기바랍니다.새해 복 많이 받으세요XXX은행대방동XXX올림,0,0.0,0.0,,,,,
734,803,17-Jan,XXX 고객님그동안 한결같은 맘으로 아껴주셔서 감사합니다.3년6개월의 시간을 함께 보낼수 있어서 행복했습니다. 저는 이천지점으로 발령받아 1월20일부터 출근하게 됐습니다. 앞으로도 여주지점 응원부탁드리고 떠나는 아쉬움을 뒤로하고 또다시 만날수 있다는 기대감으로 내내 건강하시고 행복하십시요 XXX은행여주XXX올림,0,0.0,0.0,,,,,
735,804,17-Jan,고객님상호부금만기(130)안내드립니다행복한 하루 되세요-XXX,0,0.0,0.0,,,,,
736,805,17-Jan,2월5일 일년 중 가장 특별한 날 생신 축하합니다. XXX은행훼밀리 XXX팀장올림,0,0.0,0.0,,,,,
737,806,17-Jan,항상 웃을 수있는 2017년 건강과 행운이 늘 함께 하시길바랍니다XXX고강XXX,0,0.0,0.0,,,,,
738,807,17-Jan,내일날짜로 안XXX점 발령났습니다 감사합니다 XXX은행 XXX올림,0,0.0,0.0,,,,,
739,808,17-Jan,우리 민족 최대의 명절 설날입니다.연말부터 설날까지 새해복많이 받으세요 인사를 하는 우리민족은 참 정이 많은 민족임에 틀림 없습니다-새해 복 많이 받으세요라는 말은 듣고 또 XXX 질리지 않는 말입니다.사랑해 라는 말처럼이요..참 많이 듣고 어쩌면 참 형식적인 XXX 같기도 하지만...새해에 그 말만큼 좋은 의미를 담은 XXX을 대신할 말은 딱히 찾기도 힘든것 같습니다.ㅎㅎ그래서 저도 저의 진심을 가득 담아 인사 올립니다.새해 복 많이 받으십시오XXX은행 군산 종합금융센터XXX 팀장 올림 ,0,0.0,0.0,,,,,
740,809,17-Jan,XXX 고객님안녕하십니니까?항상 XXX은행 야탑역지점에 베풀어주시는 성원과 애정에 깊은 감사를 드립니다.저는 고객님께서 이용해 주시는 XXX은행 야탑역지점으로 부임하게된 지점장 XXX입니다.한번 맺은 소중한 인연을 더욱 가치있게 이어나가도록 부단히 노력하고 준비하겠습니다.XXX은행 야탑역 XXX 올림,0,0.0,0.0,,,,,
741,810,17-Jan,이세상에서열정없이 이루어진 위대한것은 아무것도없답니다.열정으로시작XXX??국,0,0.0,0.0,,,,,
742,811,17-Jan,XXX 고객님안녕하십니까? 전담직원 XXX 입니다.2017년 정유년 새해가 밝았습니다.지난 한 해 동안 XXX은행 XXX점에 보내주신 성원에 진심으로 감사 드립니다.설렘으로 시작한 2017년 소망하시는 일 모두 이XXX고객님의 가정에 늘 건강과 행복이 함께하길 기원하겠습니다.사랑하는 가족과 함께 정을 나누는 행복한 설 명절 보내시기 바랍니다.새해 복 많이 받으십시오.XXX은행후곡XXX올림,0,0.0,0.0,,,,,
743,812,17-Jan,XXX 고객님정유년소망하는 일들 모두 이루시고 늘 행복하고 건강하시길  기원합니다XXX은행작전동XXX올림,0,0.0,0.0,,,,,
744,815,17-Jan,사랑하는 가족과 즐겁고 행복한 명절되시길 바랍니다XXX일산가좌 지점장 XXX,0,0.0,0.0,,,,,
745,816,17-Jan,예금과대출만기되어신분증지참하셔서가까운지점방문연장부탁드립니다.,0,0.0,0.0,,,,,
746,817,17-Jan,소중한 만남을 뒤로하고 새로운시간을 갖게됐습니다.건강하시고행복하세요.XXX,0,0.0,0.0,,,,,
747,818,17-Jan,고객님 정기예금 만기일이 128일 입니다.감사합니다.XXX지점 드림.,0,0.0,0.0,,,,,
748,819,17-Jan,(광고)가끔씩 환전 필요할 때 있으시죠?저희 리브를 통해 환전하실 경우 환율을 최대 90%까지 우대해 드립니다 (USD등 주요 통화 기준). 또한 가끔씩 친구들에게 돈 보내줘야 할 때도 일일이 계좌번호 물어볼 필요 없이 카톡에 친구등록만 되어있으면 일일 최대 30만원까지 바로 송금이 가능합니다. 너무나 편리한 리브는 앱 스토어 또는 플레이스토어에서 리브 로 검색하시면 바로 다운로드 가능합니다. 가입하실 때 제 직원번호 XXX 잊지 마시고 꼭! 입력 부탁 드려요XXX 올림.XXX은행충무로역종합금융센터XXX올림XXX-XXX-XXX무료수신거부XXX-XXX-XXX,0,0.0,0.0,,,,,
749,820,17-Jan,민족 고유의 명절 설날입니다.  새해에는 항상 건강하시고 가족의 행복과 웃음이 가득하시길 기원합니다. 새해  많이받으세요XXX은행가양동XXX올림,0,0.0,0.0,,,,,
750,821,17-Jan,전담직원 XXX 과장입니다. 언제든 찾아주십시오XXX은행XXX올림,0,0.0,0.0,,,,,
751,822,17-Jan,안녕하십니까? XXX은행아XXX지점 XXX지점장입니다.금번 제가 인사이동으로 인하여 아XXX지점을 떠나게 되었습니다.일일이 찾아뵙지 못하는점 양해 바라오며 하시는 일마다 번창하시길 기원합니다. 감사합니다.XXX은행아XXX올림,0,0.0,0.0,,,,,
752,823,17-Jan,꾸준히 거래해 주셔서 대단히 감사합니다좋은일 가득한날보내세요,0,0.0,0.0,,,,,
753,824,17-Jan,설연휴! 따뜻한 정 주고받는 행복한 명절되시길 바랍니다.XXX역삼서지점 XXX올림,0,0.0,0.0,,,,,
754,825,17-Jan,고객님의 귀중한 자산 맡겨주셔서감사합니다.행복하세요.XXX모란역XXX올림.,0,0.0,0.0,,,,,
755,826,17-Jan,고객님과  첫만남을 가진 시간이 엊그제 같은데 벌써 고객님께 마지막 인사를 드리게 되었습니다.저는 이번 인사이동으로 호계동지점을 떠나 다른 지점으로 이동하게 되었습니다.그동안 베풀어주신 후의 감사드리며 고객님의 가정에 건강과 행운이 함께하기를 기원하겠습니다.,0,0.0,0.0,,,,,
756,827,17-Jan,새해의첫주말뭔가의미있는일을만드는알찬주말보내세요!XXX원종동XXX올림,0,0.0,0.0,,,,,
757,828,17-Jan,설연휴가족들과훈훈한정나누시고고향가는길안전하게다녀오세요XXX신사동XXX팀장,0,0.0,0.0,,,,,
758,829,17-Jan,XXX 고객님XXX은행 둔촌역지점 XXX팀장입니다.제가 부임한 지 1년 남짓 되었는데 금번 저희 은행의 대규모 희망퇴직으로인한 인력공백으로 부득이 제가 짧은 만남을 뒤로 하고 둔촌역지점을 떠나게  되었습니다.고객님을 모시고 일할 수 있었던 순간이 제게는 행운이XXX 고객님과 함께한 소중한 추억들은 마음속 깊이 오래 간직하겠습니다.떠나XXX 고객님을 찾아뵙고 인사를 올려야 마땅하지만 이렇게 문자로 인사를 드리게 된 점 양해해 주시기 바랍니다.그 동안 보내주신 사랑에 진심으로 감사드리며 둔촌역지점에 변함없는 성원과 관심 부탁드립니다.희망찬 새해를 맞이하여 소망하신 일 모두 이루XXX고객님의 가정에 건강과 행복이 항상 함께 하시길 기원합니다.2017.1.19XXX은행둔촌역XXX올림,0,0.0,0.0,,,,,
759,830,17-Jan,XXX중계동그동안 감사드립니다. 정릉동지점으로 발령받았습니다.건강하세요.XXX,0,0.0,0.0,,,,,
760,831,17-Jan,장철고객님 예금만기일28일입니다재예치부탁드립니다XXX강XXX올림,0,0.0,0.0,,,,,
